TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float	float	float	float	float	boolean
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal	gTotalProbeSignal	gTotalProbeError	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
DATA	12320	151	20	0	0	A_54_P2520	mmu-miR-325	821.281	1324.22	-2.912157e+000	3.741314e+000	53.5	26	8.068715e+000	0	0	0	1	0	0	-2.91216	0	0	45.1352	26.3333	0.80424	1.18884	-1.85353	2.37375	0
DATA	12321	151	21	0	0	A_54_P1368	mmu-miR-328	846.418	1324.57	9.614249e+001	1.031655e+001	155	29	6.583022e+000	0	0	0	0	0	0	96.1425	1	1	65	28.4815	62.2408	6.66279	67.7057	7.09758	1
DATA	12322	151	22	0	0	A_54_P2646	mmu-miR-224	871.582	1324.57	-1.568575e+000	3.741314e+000	53.5	26	5.845835e+000	0	0	0	0	0	0	-1.56858	0	0	57.5363	25.5926	0.73864	1.19033	7.15425	2.42765	0
DATA	12324	151	24	0	0	A_54_P00004446	mmu-miR-669h-3p	922.563	1324.96	-4.008770e+000	3.741314e+000	53	25	7.642660e+000	0	0	0	0	0	0	-4.00877	0	0	48.2044	26.1026	-0.377763	2.37227	-1.43624	3.35462	0
DATA	12325	151	25	0	0	A_54_P2630	mmu-miR-223	947.705	1324.59	1.550485e+003	1.550936e+002	1612.5	27	8.550004e+000	0	0	0	0	0	0	1550.48	1	1	52.3208	26.7778	974.497	97.5838	1172.57	99.6863	1
DATA	12326	151	26	0	0	A_54_P00004517	mcmv-miR-m107-1-5p	973.159	1324.49	-3.342852e+000	3.741314e+000	51	25	7.961251e+000	0	0	0	0	0	0	-3.34285	0	0	47.2035	25.8286	-2.4352	2.37163	-3.68617	3.35406	0
DATA	12327	151	27	0	0	A_54_P3638	mmu-miR-708*	999	1324.71	-3.870744e+000	3.741314e+000	50	21	7.741993e+000	0	0	0	0	0	0	-3.87074	0	0	45.4864	22.4615	-1.16071	1.18581	-3.7756	2.37171	0
DATA	12328	151	28	0	0	A_54_P3168	mmu-miR-654-5p	1024.13	1324.87	-3.737372e+000	3.741314e+000	51.5	25	8.982057e+000	0	0	0	0	0	0	-3.73737	0	0	46.8651	26.9655	-1.42346	1.18581	-7.05354	2.37163	0
DATA	12329	151	29	0	0	A_54_P00004574	mmu-miR-1895	1049.42	1324.41	5.578328e+002	5.590860e+001	621	23	7.727131e+000	0	0	0	0	0	0	557.833	1	1	52.3208	24.4412	336.224	33.8152	554.031	40.3218	1
DATA	12330	151	30	0	0	A_54_P2664	mmu-miR-7b	1074.57	1324.78	6.076481e-001	3.741807e+000	56	24	7.583345e+000	0	0	0	0	0	0	0.607648	0	0	46.5243	23.7407	-0.0960609	2.37277	-0.421702	3.355	0
DATA	12331	151	31	0	0	A_54_P4373	mmu-miR-185	1100.21	1324.76	5.212425e+002	5.225835e+001	587	28.5	7.541151e+000	0	0	0	0	0	0	521.243	1	1	47.5395	27.4	315.189	31.7321	393.249	32.7747	1
DATA	12332	151	32	0	0	A_54_P1154	mmu-miR-195	1125.56	1324.79	3.653213e+003	3.653405e+002	3668	23	6.852121e+000	0	0	0	0	0	0	3653.21	1	1	49.1849	23.4815	2260.06	226.361	2840.36	233.701	1
DATA	12333	151	33	0	0	A_54_P2088	mmu-miR-706	1151.5	1324.96	9.727672e+000	3.865709e+000	66	26	6.993056e+000	0	0	0	0	0	0	9.72767	1	0	47.2035	25.3077	2.22074	1.2083	0.790553	2.38331	0
DATA	12334	151	34	0	0	A_54_P1839	mmu-miR-770-3p	1176.63	1324.97	3.762473e+000	3.760185e+000	56.5	26	6.466854e+000	0	0	0	0	0	0	3.76247	1	0	44.0646	26.0345	-0.59473	1.18701	-3.34846	2.37941	0
DATA	12335	151	35	0	0	A_54_P2542	mmu-miR-338-5p	1201.5	1325	7.531870e+000	3.816375e+000	63	24.5	8.007520e+000	0	0	0	0	0	0	7.53187	1	0	54.1152	26.75	0.798963	1.1914	0.12129	2.37833	0
DATA	12336	151	36	0	0	A_54_P00004440	mmu-miR-669f	1227.44	1325.09	4.128407e+001	5.571460e+000	98	27	7.833840e+000	0	0	0	0	0	0	41.2841	1	1	44.4243	27.5357	27.4863	3.6436	32.2296	4.37558	1
DATA	12337	151	37	0	0	A_54_P2244	mghv-miR-M1-9	1253.45	1324.72	2.335667e+000	3.748597e+000	55	27	7.288452e+000	0	0	0	0	0	0	2.33567	0	0	45.1352	28.1923	0.617373	1.18865	1.86377	2.37781	0
DATA	12338	151	38	0	0	A_54_P2805	mmu-miR-543	1278	1325	1.867152e+000	3.745970e+000	56	25	7.172543e+000	0	0	0	0	0	0	1.86715	0	0	54.9904	26.7143	0.47332	2.37408	3.89766	3.37405	0
DATA	12339	151	39	0	0	A_54_P1331	mmu-miR-96	1303.89	1324.68	2.668068e+000	3.750815e+000	56	24.5	7.103583e+000	0	0	0	0	0	0	2.66807	0	0	45.1352	25.725	0.76388	2.37583	4.61802	3.38428	0
DATA	12340	151	40	0	0	A_54_P2461	mmu-miR-192	1329.44	1324.88	1.461979e+002	1.509091e+001	197	28	6.169649e+000	0	0	0	0	0	0	146.198	1	1	47.2035	27.8649	88.6047	9.18062	115.211	9.84895	1
DATA	12341	151	41	0	0	A_54_P1826	mmu-miR-668	1354.78	1324.95	5.936698e+000	3.788122e+000	61	28	8.266974e+000	0	0	0	0	0	0	5.9367	1	0	45.4864	27.3333	1.00487	1.19241	4.40943	2.38954	0
DATA	12342	151	42	0	0	A_54_P3425	mmu-let-7f*	1379.82	1324.58	6.259396e+000	3.793314e+000	59	29	7.503008e+000	0	0	0	0	0	0	6.2594	1	0	45.835	27.1707	1.93694	1.20424	9.27522	2.42801	0
DATA	12343	151	43	0	0	A_54_P00004528	mcmv-miR-m108-2-3p	1405	1325.32	-6.472949e+000	3.741314e+000	46.5	26	9.058241e+000	0	0	0	0	0	0	-6.47295	0	0	65	26.5	-4.64718	2.37163	-8.68164	3.35399	0
DATA	12344	151	44	0	0	A_54_P2348	mmu-miR-182	1430.31	1325	2.341863e+000	3.748636e+000	57	26	7.977711e+000	0	0	0	0	0	0	2.34186	0	0	45.4864	24.4815	-0.118321	2.37352	-2.4235	3.35537	0
DATA	12345	151	45	0	0	A_54_P2326	mmu-miR-151-5p	1456.09	1324.67	1.708866e+003	1.709275e+002	1739.5	25	6.231258e+000	0	0	0	0	0	0	1708.87	1	1	45.1352	25.3714	999.642	100.413	1425.89	109.188	1
DATA	12346	151	46	0	1	hur_2_19	hur_2	1481.42	1325.43	2.559443e+005	2.559443e+004	247657	27	8.055913e+000	0	0	0	0	0	0	255944	1	1	57.5363	26.9091	78113.9	7820.52	330371	16544.4	1
DATA	12347	151	47	0	0	A_54_P2593	mmu-miR-101b	1507.05	1324.95	4.684738e+001	5.995348e+000	101.5	27	6.972167e+000	0	0	0	0	0	0	46.8474	1	1	42.2201	26	27.3186	3.6318	141.478	12.2512	1
DATA	12348	151	48	0	0	A_54_P3608	mmu-miR-503*	1532	1325.46	1.938780e-001	3.741364e+000	51.5	25	6.322798e+000	0	0	0	0	0	0	0.193878	0	0	55.8519	25.2778	-0.729476	1.18582	-4.52622	2.3717	0
DATA	12349	151	49	0	0	A_54_P3017	mmu-miR-883a-5p	1557.42	1325.43	-7.974397e+000	3.741314e+000	44	26.5	7.865810e+000	0	0	0	0	0	0	-7.9744	0	0	57.5363	26	-3.91642	2.37163	-7.47497	3.35399	0
DATA	12350	151	50	0	0	A_54_P2973	mmu-miR-615-3p	1582.75	1325.35	6.807589e+000	3.802744e+000	58.5	28	7.706277e+000	0	0	0	0	0	0	6.80759	1	0	47.8731	27.3793	0.999037	1.19166	1.63186	2.38014	0
DATA	12351	151	51	0	0	A_54_P1073	mmu-miR-138	1607.99	1325.24	1.966178e-001	3.741365e+000	55	26	7.395569e+000	0	0	0	0	0	0	0.196618	0	0	48.2044	24.6389	-0.355439	2.37167	0.132482	3.35513	0
DATA	12353	151	53	0	0	A_54_P00004452	mmu-miR-467f	1658.85	1325.09	8.829363e+000	3.844087e+000	59	23	5.837118e+000	0	0	0	0	0	0	8.82936	1	0	46.1809	22.6829	4.83865	2.42509	14.9915	3.54464	1
DATA	12354	151	54	0	0	A_54_P4403	mmu-miR-1224	1684	1324.77	2.613086e+003	2.613354e+002	2636	24	7.006600e+000	0	0	0	0	0	0	2613.09	1	1	45.4864	23.2857	1611.63	161.387	1980.76	165.574	1
DATA	12355	151	55	0	0	A_54_P3009	mmu-miR-881	1709.45	1325.42	3.691016e+000	3.759476e+000	57	28	6.316977e+000	0	0	0	0	0	0	3.69102	0	0	45.835	27.4857	1.82689	2.38729	2.75268	3.37096	0
DATA	12356	151	56	0	0	A_54_P2496	mmu-miR-92a	1734.97	1325.22	1.679314e+003	1.679731e+002	1705	25	6.244134e+000	0	0	0	0	0	0	1679.31	1	1	45.835	25.1026	1053.12	105.394	1164.02	106.005	1
DATA	12358	151	58	0	0	A_54_P2695	mmu-miR-384-5p	1786.54	1325.56	-4.899462e+000	3.741314e+000	49	25	7.302413e+000	0	0	0	0	0	0	-4.89946	0	0	47.5395	25.1282	-1.78493	2.37233	-3.1603	3.35449	0
DATA	12359	151	59	0	0	A_54_P2177	mmu-miR-676	1811.69	1325.34	6.977724e+001	7.917453e+000	125	25.5	8.021895e+000	0	0	0	0	0	0	69.7772	1	1	48.5334	26.3125	43.1166	4.9305	55.162	5.60361	1
DATA	12360	151	60	0	0	A_54_P1931	mmu-miR-495	1836.67	1325.5	1.615979e+000	3.744802e+000	54	24.5	8.366325e+000	0	0	0	0	0	0	1.61598	0	0	57.5363	23.9333	1.07231	2.3771	9.98982	3.48076	1
DATA	12361	151	61	0	0	A_54_P2777	mmu-miR-470	1862.6	1324.85	-1.305276e+000	3.741314e+000	52	20	7.637895e+000	0	0	0	0	0	0	-1.30528	0	0	46.1809	21.1379	-1.06185	2.37213	-3.63393	3.35435	0
DATA	12362	151	62	0	0	A_54_P4370	mmu-miR-135a	1887.57	1325.15	-8.142457e-001	3.741314e+000	51	24	6.645801e+000	0	0	0	0	0	0	-0.814246	0	0	44.7812	23.2	0.126166	2.37404	1.09978	3.35816	0
DATA	12363	151	63	0	0	A_54_P3053	mmu-miR-147	1913.11	1325.48	-1.875378e+000	3.741314e+000	52	27	6.033938e+000	0	0	0	0	0	0	-1.87538	0	0	44.7812	24.6571	-1.3276	1.18581	-5.23146	2.37163	0
DATA	12364	151	64	0	0	A_54_P00004470	mmu-miR-467g	1938.86	1325.48	-2.026260e+000	3.741314e+000	51	25	7.596783e+000	0	0	0	0	0	0	-2.02626	0	0	47.8731	24.0556	-0.309313	1.18586	-2.12069	2.37174	0
DATA	12365	151	65	0	0	A_54_P00004489	mcmv-miR-m01-4	1963.46	1325.78	-7.029499e-002	3.741314e+000	53	25.5	7.788938e+000	0	0	0	0	0	0	-0.070295	0	0	46.8651	24.3824	-3.2122	2.37163	-7.21955	3.35399	0
DATA	12366	151	66	0	-1	NC1_00000215	NC1_00000215	1989.4	1325.51	2.203642e+000	3.747798e+000	55	26	7.897743e+000	0	0	0	0	0	0	2.20364	0	0	47.5395	24.3214	-0.554569	9.97135	-0.554569	9.97135	0
DATA	12367	151	67	0	0	A_54_P1812	mmu-miR-592	2014.15	1325.64	-4.663740e+000	3.741314e+000	47	25	7.989345e+000	0	0	0	0	0	0	-4.66374	0	0	41.0736	25.0938	-2.3053	2.37171	-3.33675	3.35407	0
DATA	12368	151	68	0	0	A_54_P3149	mmu-miR-509-3p	2039.85	1325.48	-5.003113e+000	3.741314e+000	48.5	27	8.486544e+000	0	0	0	0	0	0	-5.00311	0	0	47.8731	27.0833	-0.556218	1.18585	-2.84542	2.37173	0
DATA	12369	151	69	0	0	A_54_P2341	mmu-miR-10b	2065.3	1325.41	1.685961e+001	4.103644e+000	71	23	6.480741e+000	0	0	0	0	0	0	16.8596	1	0	47.2035	22	10.2985	2.59408	41.9922	4.74197	1
DATA	12370	151	70	0	0	A_54_P1337	mmu-miR-129-3p	2090.58	1325.35	4.194345e+000	3.764751e+000	57	23	6.995757e+000	0	0	0	0	0	0	4.19435	1	0	44.0646	23.1795	0.435489	2.37806	13.1589	3.59706	1
DATA	12371	151	71	0	0	A_54_P2288	mmu-miR-127	2116.12	1325.65	1.312817e+002	1.365087e+001	184	26	7.451344e+000	0	0	0	0	0	0	131.282	1	1	45.4864	25.2432	78.3462	8.19209	91.5035	8.63215	1
DATA	12372	151	72	0	0	A_54_P3079	mmu-miR-343	2141.61	1325.82	1.938261e+000	3.746331e+000	54	30	8.611106e+000	0	0	0	0	0	0	1.93826	0	0	44.0646	29.4872	0.417826	1.18748	0.0635159	2.3741	0
DATA	12373	151	73	0	0	A_54_P2971	mmu-miR-615-3p	2166.95	1325.52	7.919323e-001	3.742152e+000	52.5	25.5	7.077799e+000	0	0	0	0	0	0	0.791932	0	0	55.8519	27.0476	0.24437	1.18675	1.63186	2.38014	0
DATA	12374	151	74	0	0	A_54_P3329	mmu-miR-181a-2*	2192.56	1325.84	3.725249e+000	3.759814e+000	58	26	6.357802e+000	0	0	0	0	0	0	3.72525	1	0	44.4243	26.037	0.172169	1.18805	0.296909	2.37421	0
DATA	12375	151	75	0	0	A_54_P3327	mmu-miR-181a-2*	2217.78	1325.54	-8.238085e-001	3.741314e+000	51	23	7.466708e+000	0	0	0	0	0	0	-0.823809	0	0	45.835	24.2	-0.508536	1.18606	0.296909	2.37421	0
DATA	12378	151	78	0	0	A_54_P2488	mmu-miR-29a	2293.91	1325.61	1.094267e+004	1.094273e+003	11028.5	24	6.697829e+000	0	0	0	0	0	0	10942.7	1	1	57.259	26.0333	6870.3	687.107	32496.8	2659.82	1
DATA	12379	151	79	0	0	A_54_P2663	mmu-miR-7b	2319.34	1325.54	2.933464e-001	3.741429e+000	53.5	24	6.675233e+000	0	0	0	0	0	0	0.293346	0	0	45.1352	24.1111	-0.325641	2.37192	-0.421702	3.355	0
DATA	12380	151	80	0	0	A_54_P1143	mmu-miR-24	2344.58	1325.57	6.808431e+003	6.808534e+002	6877	25	4.440204e+000	0	0	0	0	0	0	6808.43	1	1	57.5363	24.4783	4139.37	415.925	11137.1	814.357	1
DATA	12382	151	82	0	0	A_54_P2378	mmu-miR-199a-5p	2395.29	1325.75	5.237662e+001	6.436655e+000	105	27	7.937254e+000	0	0	0	0	0	0	52.3766	1	1	47.5395	25	35.5159	4.33183	543.73	51.0792	1
DATA	12383	152	1	0	0	A_54_P1432	mmu-miR-25	351	1331.54	6.559916e+001	7.551816e+000	119	24	7.016418e+000	0	0	0	0	0	0	65.5992	1	1	55.8519	24.725	44.8342	5.18664	614.055	57.3265	1
DATA	12384	152	2	0	0	A_54_P1081	mmu-miR-141	376.705	1332.34	-5.320479e+000	3.741314e+000	52	24	7.293124e+000	0	0	0	0	0	0	-5.32048	0	0	44.4243	24.2414	-2.23728	2.37163	-2.54424	3.35415	0
DATA	12385	152	3	0	0	A_54_P1265	mmu-miR-130b	401.582	1331.57	7.084676e+000	3.807802e+000	63	24	1.029403e+001	0	0	0	1	0	0	7.08468	1	0	57.5363	26.7568	0.302065	2.37387	10.3386	3.50796	1
DATA	12386	152	4	0	0	A_54_P4385	mmu-miR-27a	427.075	1331.96	5.399729e+003	5.399859e+002	5465	24.5	8.053393e+000	0	0	0	1	0	0	5399.73	1	1	41.0736	26.6667	5773.53	577.468	7104.66	592.742	1
DATA	12387	152	5	0	0	A_54_P2859	mmu-miR-744	453.206	1331.05	-2.287011e+000	3.741314e+000	54	25.5	7.786196e+000	0	0	0	0	0	0	-2.28701	0	0	45.4864	24.9048	-0.772473	1.18581	-4.20541	2.37195	0
DATA	12388	152	6	0	0	A_54_P3260	mmu-miR-15b*	478.03	1331.52	3.155598e+000	3.754598e+000	60	23	7.664512e+000	0	0	0	0	0	0	3.1556	0	0	44.7812	24.2432	0.380765	1.18936	0.0352583	2.37402	0
DATA	12389	152	7	0	0	A_54_P4373	mmu-miR-185	503.429	1332.03	4.967206e+002	4.981276e+001	551.5	24.5	7.251251e+000	0	0	0	0	0	0	496.721	1	1	44.0646	25	315.189	31.7321	393.249	32.7747	1
DATA	12390	152	8	0	0	A_54_P2731	mmu-miR-431	529.293	1331.6	-3.510609e+000	3.741314e+000	49	28	6.850803e+000	0	0	0	0	0	0	-3.51061	0	0	48.8603	28.1724	-1.06542	2.37198	1.60647	3.36899	0
DATA	12392	152	10	0	0	A_54_P3036	mmu-miR-874	580.083	1331.56	2.875675e+001	4.718785e+000	84	27	6.843808e+000	0	0	0	0	0	0	28.7568	1	1	48.2044	26.4688	19.206	3.08954	63.6123	5.9103	1
DATA	12393	152	11	0	0	A_54_P1613	mmu-miR-448	604.901	1332	-5.622885e+000	3.741314e+000	50	24	5.650973e+000	0	0	0	0	0	0	-5.62289	0	0	46.8651	24.8276	-1.10723	1.18581	-4.63302	2.37163	0
DATA	12394	152	12	0	0	A_54_P00004577	mmu-miR-1903	630.697	1331.83	7.631458e+000	3.818353e+000	64	29.5	8.690063e+000	0	0	0	1	0	0	7.63146	1	0	45.835	29.0357	-0.00767994	2.37207	1.31871	3.35982	0
DATA	12395	152	13	0	0	A_54_P2836	mmu-miR-450a-3p	656.068	1332.14	-2.969197e+000	3.741314e+000	52	23	7.984196e+000	0	0	0	0	0	0	-2.9692	0	0	44.0646	23.6429	-0.642924	1.18725	-1.17199	2.37543	0
DATA	12396	152	14	0	0	A_54_P00004487	mcmv-miR-m01-3	681.059	1331.76	-2.523001e+000	3.741314e+000	52.5	24	5.180220e+000	0	0	0	0	0	0	-2.523	0	0	46.1809	23.9375	-1.97571	2.37163	-2.98529	3.35517	0
DATA	12397	152	15	0	0	A_54_P2741	mmu-miR-434-3p	706.641	1331.81	6.410930e+001	7.422765e+000	119.5	23	5.375780e+000	0	0	0	0	0	0	64.1093	1	1	45.1352	22.4483	41.9959	4.82961	53.6738	5.50624	1
DATA	12398	152	16	0	0	A_54_P1182	mmu-miR-207	732.471	1331.79	2.614051e+000	3.750435e+000	57.5	20.5	6.223196e+000	0	0	0	0	0	0	2.61405	0	0	47.2035	21.6176	2.23573	1.21285	10.941	2.44112	0
DATA	12399	152	17	0	0	A_54_P00004466	mmu-miR-669e	757.343	1331.74	3.654764e+000	3.759122e+000	60	25	4.776011e+000	0	0	0	0	0	0	3.65476	0	0	47.5395	24.913	3.00853	2.39666	8.84815	3.42474	0
DATA	12400	152	18	0	0	A_54_P2817	mmu-miR-547	783.058	1332.03	6.963301e-001	3.741962e+000	58	27	8.493497e+000	0	0	0	0	0	0	0.69633	0	0	46.8651	29.0857	-0.489279	2.37217	-1.21048	3.35443	0
DATA	12402	152	20	0	0	A_54_P2036	mmu-miR-720	833.5	1332	1.147509e+004	1.147515e+003	11548.5	26.5	7.280598e+000	0	0	0	1	0	0	11475.1	1	1	54.1152	27.4211	9095.8	911.149	58748.6	5060.24	1
DATA	12404	152	22	0	0	A_54_P1152	mmu-miR-194	884.5	1332.01	8.754959e+000	3.842385e+000	62.5	28.5	8.100234e+000	0	0	0	0	0	0	8.75496	1	0	47.8731	29.2	9.77416	2.57387	58.4013	6.00365	1
DATA	12405	152	23	0	0	A_54_P3338	mmu-miR-186*	909.582	1332.43	7.780021e+000	3.821350e+000	64	28	7.387574e+000	0	0	0	0	0	0	7.78002	1	0	57.5363	26.9487	2.23755	1.20849	0.840829	2.38587	0
DATA	12406	152	24	0	0	A_54_P1942	mmu-miR-682	935.367	1332.4	-6.345413e+000	3.741314e+000	51	26	5.757621e+000	0	0	0	0	0	0	-6.34541	0	0	57.8122	27.1739	-1.38345	1.18581	-3.69372	2.37216	0
DATA	12407	152	25	0	0	A_54_P1848	mmu-miR-802	960.5	1332.35	-7.258729e+000	3.741314e+000	49	26.5	7.767486e+000	0	0	0	0	0	0	-7.25873	0	0	57.5363	27.4231	-1.91797	2.37167	-3.99056	3.35403	0
DATA	12408	152	26	0	0	A_54_P2142	mmu-miR-717	986.288	1332.11	-2.194678e+000	3.741314e+000	53	25	6.532041e+000	0	0	0	0	0	0	-2.19468	0	0	45.835	25.3824	-0.359019	1.18595	-1.79329	2.37424	0
DATA	12410	152	28	0	0	A_54_P3450	mmu-miR-22*	1036.57	1332.39	7.221750e+001	8.133333e+000	128	24	6.799621e+000	0	0	0	0	0	0	72.2175	1	1	47.8731	24.8788	51.7818	5.79123	139.569	10.9186	1
DATA	12411	152	29	0	0	A_54_P2232	mghv-miR-M1-7-5p	1061.98	1332.08	-1.014036e+001	3.741314e+000	45	22	7.800345e+000	0	0	0	0	0	0	-10.1404	0	0	46.8651	23.0857	-1.91661	1.18581	-6.76108	2.37163	0
DATA	12412	152	30	0	0	A_54_P1971	mmu-miR-687	1087.93	1332.06	-6.610271e+000	3.741314e+000	49	26	7.525084e+000	0	0	0	0	0	0	-6.61027	0	0	46.8651	26.4242	-1.81689	1.18581	-6.43213	2.37163	0
DATA	12413	152	31	0	0	A_54_P3591	mmu-miR-483*	1113	1332.46	1.157385e+001	3.916244e+000	65.5	26.5	6.641562e+000	0	0	0	0	0	0	11.5738	1	0	55.8519	25.4	8.92174	2.54303	22.4457	3.73444	1
DATA	12414	152	32	0	0	A_54_P00004576	mmu-miR-1900	1138.12	1332.05	-1.581269e+000	3.741314e+000	54	24	6.566097e+000	0	0	0	0	0	0	-1.58127	0	0	45.835	24.6364	-0.537771	2.37414	-0.602496	3.35604	0
DATA	12416	152	34	0	0	A_54_P2380	mmu-miR-199a-3p	1189.49	1332.35	1.628945e+003	1.629375e+002	1694.5	24	8.184413e+000	0	0	0	0	0	0	1628.94	1	1	51.7088	25.2308	1007.19	100.813	3575.02	276.564	1
DATA	12417	152	35	0	0	A_54_P2743	mmu-miR-449a	1214.92	1332.6	-7.451977e-001	3.741314e+000	55	24	5.827783e+000	0	0	0	0	0	0	-0.745198	0	0	48.2044	23.9655	-1.82489	2.37164	-1.25614	3.35639	0
DATA	12419	152	37	0	0	A_54_P3409	mmu-miR-200a*	1265.13	1331.59	-6.482049e+000	3.741314e+000	48	27	6.689917e+000	0	0	0	0	0	0	-6.48205	0	0	46.1809	27.2963	-0.830121	1.66034	-2.2428	2.7458	0
DATA	12421	152	39	0	0	A_54_P00004477	mmu-miR-1197	1316.31	1332.14	1.564586e+000	3.744584e+000	55	25	7.341507e+000	0	0	0	0	0	0	1.56459	0	0	47.2035	25.9091	-0.875059	2.37328	-2.48928	3.35516	0
DATA	12422	152	40	0	1	mr_1_22	mr_1	1341.5	1332.5	1.139119e+004	1.139126e+003	11381	29.5	7.219942e+000	0	0	0	0	0	0	11391.2	1	1	57.5363	28.975	3521.29	352.169	11255	616.719	1
DATA	12423	152	41	0	0	A_54_P4207	mmu-miR-24-1*	1367.12	1332.26	1.373635e+002	1.423674e+001	188	24	9.556546e+000	0	0	0	0	0	0	137.364	1	1	45.835	26.425	81.5371	8.53333	103.747	9.13162	1
DATA	12424	152	42	0	0	A_54_P1272	mmu-miR-30d	1392.5	1332.5	3.520399e+003	3.520598e+002	3569	29	6.841473e+000	0	0	0	0	0	0	3520.4	1	1	52.9257	27.2333	2146.09	214.877	3708.35	265.707	1
DATA	12425	152	43	0	0	A_54_P3171	mmu-miR-654-3p	1417.56	1331.92	-2.978794e+000	3.741314e+000	50	25	8.105459e+000	0	0	0	0	0	0	-2.97879	0	0	44.0646	23.5385	-0.838306	1.18581	-2.52575	2.37174	0
DATA	12426	152	44	0	0	A_54_P1662	mmu-miR-469	1442.96	1332.56	-1.255398e+000	3.741314e+000	52	26	8.319268e+000	0	0	0	0	0	0	-1.2554	0	0	50.4627	25.9091	0.0324417	1.1869	1.83458	2.37755	0
DATA	12427	152	45	0	0	A_54_P2891	mmu-miR-666-3p	1468.5	1332.5	4.915382e-001	3.741636e+000	54	25.5	7.192066e+000	0	0	0	0	0	0	0.491538	0	0	57.5363	25.875	-0.78593	1.18584	-3.55094	2.37559	0
DATA	12428	152	46	0	0	A_54_P2545	mmu-miR-338-3p	1493.89	1332.5	2.731319e+002	2.756824e+001	320	27	8.923484e+000	0	0	0	0	0	0	273.132	1	1	65	27.5	168.367	17.035	189.112	17.3253	1
DATA	12429	152	47	0	0	A_54_P3028	mmu-miR-883b-3p	1519.74	1332.75	2.077454e+000	3.747077e+000	55	26	5.138988e+000	0	0	0	0	0	0	2.07745	0	0	46.8651	26.0667	-0.384682	2.37307	-0.649436	3.35621	0
DATA	12430	152	48	0	0	A_54_P4381	mmu-miR-15a	1544.87	1332.07	2.232039e+003	2.232352e+002	2314.5	26	5.751578e+000	0	0	0	0	0	0	2232.04	1	1	45.1352	26.125	1546.45	154.881	3342.92	237.455	1
DATA	12431	152	49	0	0	A_54_P1610	mmu-miR-448	1569.96	1332.46	-9.272396e-001	3.741314e+000	52.5	26	8.099748e+000	0	0	0	0	0	0	-0.92724	0	0	48.5334	24.9655	-1.07411	1.18581	-4.63302	2.37163	0
DATA	12432	152	50	0	0	A_54_P00004451	mmu-miR-466k	1595.48	1332.27	-3.453147e+000	3.741314e+000	50	25	7.310673e+000	0	0	0	0	0	0	-3.45315	0	0	44.7812	24.5	-2.02389	2.37163	-4.38632	3.35407	0
DATA	12433	152	51	0	0	A_54_P1706	mmu-miR-539	1620.64	1332.22	-3.257953e+000	3.741314e+000	50	25.5	6.473998e+000	0	0	0	0	0	0	-3.25795	0	0	48.2044	23.8667	-0.505842	1.18583	-1.01231	2.37375	0
DATA	12434	152	52	0	0	A_54_P2783	mmu-miR-532-5p	1646	1332.47	2.004873e+002	2.039483e+001	252	24	6.817426e+000	0	0	0	0	0	0	200.487	1	1	49.8279	23.3721	128.453	13.0748	156.67	13.587	1
DATA	12435	152	53	0	0	A_54_P3525	mmu-miR-218-1*	1671.86	1332.23	-3.377476e+000	3.741314e+000	47	23.5	6.528046e+000	0	0	0	0	0	0	-3.37748	0	0	49.8279	23	-0.882458	1.18581	-2.29132	2.37169	0
DATA	12436	152	54	0	0	A_54_P1053	mmu-miR-9*	1697.17	1332.3	9.358302e+000	3.856579e+000	62	26	8.066403e+000	0	0	0	0	0	0	9.3583	1	0	45.1352	27.4737	3.85579	2.40634	15.9911	3.5917	1
DATA	12438	152	56	0	0	A_54_P2333	mmu-miR-152	1747.65	1333.02	6.386734e+002	6.397683e+001	699	26	6.246269e+000	0	0	0	0	0	0	638.673	1	1	44.0646	25.8889	421.742	42.3665	1224.29	90.9447	1
DATA	12439	152	57	0	0	A_54_P2462	mmu-miR-196a	1773.65	1332.7	-4.040051e+000	3.741314e+000	50.5	26	7.523856e+000	0	0	0	0	0	0	-4.04005	0	0	45.835	27.2571	-0.289499	1.18604	-0.92784	2.37277	0
DATA	12441	152	59	0	0	A_54_P1309	mmu-miR-22	1824.59	1332.75	4.591033e+003	4.591185e+002	4643	25	9.019131e+000	0	0	0	0	0	0	4591.03	1	1	48.5334	24.963	2868.88	287.454	24117.1	2147.43	1
DATA	12442	152	60	0	-1	NC2_00079215	NC2_00079215	1849.54	1332.61	-1.947013e-001	3.741314e+000	53	23	7.119390e+000	0	0	0	0	0	0	-0.194701	0	0	49.8279	22.6667	1.98702	9.97736	1.98702	9.97736	0
